""	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV32102"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32103"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV32104"	"Bacteria"	"SAR324 clade(Marine group B)"	NA	NA	NA	NA	NA
"ASV32105"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Microcystaceae"	"Synechocystis CCALA 700"	NA
"ASV32106"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Sulfurospirillaceae"	"Sulfurospirillum"	NA
"ASV32107"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32108"	"Bacteria"	"Planctomycetota"	NA	NA	NA	NA	NA
"ASV32109"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"ASV32110"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32112"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	NA
"ASV32113"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Blastopirellula"	NA
"ASV32114"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32115"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"	NA	NA
"ASV32116"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Morganellaceae"	NA	NA
"ASV32117"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	NA	NA	NA	NA
"ASV32118"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	NA	NA
"ASV32119"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	NA	NA
"ASV32120"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV32121"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"PS-B32"	NA	NA
"ASV32122"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"ASV32123"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Ardenticatenales"	NA	NA	NA
"ASV32124"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"SCGC AAA011-D5"	NA	NA
"ASV32125"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV32126"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV32127"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32128"	"Bacteria"	"Myxococcota"	"Polyangia"	"MidBa8"	NA	NA	NA
"ASV32129"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	"Desulfosarcina"	NA
"ASV32130"	"Bacteria"	"Acidobacteriota"	"AT-s3-28"	NA	NA	NA	NA
"ASV32131"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Psychromonadaceae"	NA	NA
"ASV32134"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32135"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV32136"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32137"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus Omnitrophus"	NA
"ASV32138"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Holosporales"	"Holosporaceae"	NA	NA
"ASV32139"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria Incertae Sedis"	"Unknown Family"	NA	NA
"ASV32140"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"GW2011_GWC1_47_15"	NA	NA
"ASV32141"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32142"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	NA	NA
"ASV32143"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"UBA10353 marine group"	NA	NA	NA
"ASV32144"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32145"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	"Roseimarinus"	NA
"ASV32146"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	NA	NA
"ASV32147"	"Bacteria"	"Fibrobacterota"	"Fibrobacteria"	"Fibrobacterales"	"MAT-CR-H6-H10"	NA	NA
"ASV32148"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
"ASV32149"	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	NA
"ASV32150"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32151"	"Bacteria"	"Acidobacteriota"	"Subgroup 26"	NA	NA	NA	NA
"ASV32152"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	NA	NA
"ASV32153"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32154"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV32155"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"ASV32156"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Tistrellales"	"Geminicoccaceae"	NA	NA
"ASV32157"	"Bacteria"	"Planctomycetota"	"BD7-11"	NA	NA	NA	NA
"ASV32158"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32159"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Portibacter"	NA
"ASV32160"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Edaphobaculum"	NA
"ASV32161"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Halomonadaceae"	"Halomonas"	NA
"ASV32162"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Flammeovirgaceae"	NA	NA
"ASV32163"	"Bacteria"	"Chloroflexi"	"Dehalococcoidia"	"SAR202 clade"	NA	NA	NA
"ASV32164"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32165"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	NA
"ASV32166"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV32167"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	NA	NA
"ASV32168"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Incertae Sedis"	"Thiofractor"	NA
"ASV32169"	"Bacteria"	"Desulfobacterota"	"Desulfobacteria"	"Desulfobacterales"	"Desulfosarcinaceae"	"Sva0081 sediment group"	NA
"ASV32170"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV32171"	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Fusibacteraceae"	"Fusibacter"	NA
"ASV32172"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV32173"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Sediminispirochaeta"	NA
"ASV32174"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32175"	"Bacteria"	"Desulfobacterota"	"Desulfovibrionia"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	NA
"ASV32176"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV32177"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	"Desulfobulbus"	NA
"ASV32178"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Flammeovirgaceae"	"Luteivirga"	NA
"ASV32179"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Roseibacillus"	NA
"ASV32180"	"Bacteria"	"Planctomycetota"	"Pla3 lineage"	NA	NA	NA	NA
"ASV32181"	"Bacteria"	"Myxococcota"	"Polyangia"	"Polyangiales"	"Sandaracinaceae"	"Sandaracinus"	NA
"ASV32182"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32183"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus Trichorickettsia"	NA
"ASV32184"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32185"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32186"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"ASV32187"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32188"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"ASV32189"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Cyclobacteriaceae"	"Ekhidna"	NA
"ASV32190"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	"Desulfobulbus"	NA
"ASV32191"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32192"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidetes VC2.1 Bac22"	NA	NA	NA
"ASV32194"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	NA	NA	NA
"ASV32195"	"Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"	NA	NA
"ASV32196"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Piscirickettsiales"	"Piscirickettsiaceae"	"Candidatus Endoecteinascidia"	NA
"ASV32198"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"0319-6G20"	NA	NA	NA
"ASV32199"	"Bacteria"	"Desulfobacterota"	"Desulfobulbia"	"Desulfobulbales"	"Desulfobulbaceae"	"Desulfobulbus"	NA
"ASV32200"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Caldilineales"	"Caldilineaceae"	NA	NA
"ASV32201"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	NA	NA	NA
"ASV32202"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Vampirovibrionales"	NA	NA	NA
"ASV32203"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	"Candidatus Megaira"	NA
"ASV32204"	"Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	NA	NA
"ASV32205"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Muricauda"	NA
"ASV32206"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV32207"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Fokiniaceae"	"MD3-55"	NA
"ASV32209"	"Bacteria"	"Chloroflexi"	"Anaerolineae"	"Anaerolineales"	"Anaerolineaceae"	NA	NA
"ASV32210"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"Rickettsiaceae"	NA	NA
"ASV32211"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Flammeovirgaceae"	"Luteivirga"	NA
"ASV32212"	"Bacteria"	"Spirochaetota"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Sediminispirochaeta"	NA
"ASV32213"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"HOC36"	NA	NA	NA
"ASV32214"	"Bacteria"	"Planctomycetota"	"SGST604"	NA	NA	NA	NA
"ASV32215"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
"ASV32216"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Halobacteriovorax"	NA
"ASV32217"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32218"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV32219"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinifilaceae"	NA	NA
"ASV32220"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32221"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Paracaedibacterales"	"Paracaedibacteraceae"	NA	NA
"ASV32222"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Bradymonadales"	NA	NA	NA
"ASV32223"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	NA	NA	NA
"ASV32224"	"Bacteria"	"Deinococcota"	"Deinococci"	"Deinococcales"	"Trueperaceae"	"Truepera"	NA
"ASV32225"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32226"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV32227"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32228"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes BD2-2"	NA	NA
"ASV32229"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32230"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"ASV32232"	"Bacteria"	"Acidobacteriota"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"	"Subgroup 10"	NA
"ASV32233"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	NA	NA	NA
"ASV32234"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"ASV32235"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"ASV32236"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"Terrimicrobiaceae"	"Terrimicrobium"	NA
"ASV32237"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32238"	"Bacteria"	"Planctomycetota"	"BD7-11"	NA	NA	NA	NA
"ASV32239"	"Bacteria"	"Actinobacteriota"	"Acidimicrobiia"	"Actinomarinales"	NA	NA	NA
"ASV32240"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Phormidesmiales"	"Nodosilineaceae"	"MBIC10086"	NA
"ASV32242"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	NA	NA
"ASV32243"	"Bacteria"	"Nitrospinota"	"Nitrospinia"	"Nitrospinales"	"Nitrospinaceae"	"Nitrospina"	NA
"ASV32244"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Legionellales"	"Legionellaceae"	NA	NA
"ASV32245"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32246"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32247"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Tannerellaceae"	"Macellibacteroides"	NA
"ASV32248"	"Bacteria"	"Cyanobacteria"	"Vampirivibrionia"	"Gastranaerophilales"	NA	NA	NA
"ASV32249"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	NA	NA	NA	NA
"ASV32250"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"0319-6G20"	NA	NA	NA
"ASV32251"	"Bacteria"	"Myxococcota"	"Polyangia"	"UASB-TL25"	NA	NA	NA
"ASV32252"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	"Thiothrix"	NA
"ASV32253"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"SAR86 clade"	NA	NA
"ASV32254"	"Bacteria"	"Firmicutes"	"Bacilli"	"Izemoplasmatales"	"Izemoplasmataceae"	"Izimaplasma"	NA
"ASV32255"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"ASV32256"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Arenicellales"	"Arenicellaceae"	NA	NA
"ASV32257"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"ASV32258"	"Bacteria"	"Planctomycetota"	"Pla3 lineage"	NA	NA	NA	NA
"ASV32259"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"ASV32260"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV32261"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"ASV32262"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32263"	"Bacteria"	"NKB15"	NA	NA	NA	NA	NA
"ASV32264"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32265"	"Bacteria"	"Planctomycetota"	"OM190"	NA	NA	NA	NA
"ASV32266"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Alteromonadaceae"	"Aliiglaciecola"	NA
"ASV32268"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	NA	NA
"ASV32269"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Arcobacteraceae"	"Halarcobacter"	NA
"ASV32270"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"P.palmC41"	NA	NA	NA
"ASV32271"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"SM2D12"	NA	NA
"ASV32272"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Kordiimonadales"	"Kordiimonadales Incertae Sedis"	"Eilatimonas"	NA
"ASV32273"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SZB50"	NA	NA	NA
"ASV32274"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Tyzzerella"	NA
"ASV32275"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	NA	NA
"ASV32276"	"Bacteria"	"Verrucomicrobiota"	"Lentisphaeria"	"P.palmC41"	NA	NA	NA
"ASV32277"	"Bacteria"	"Planctomycetota"	NA	NA	NA	NA	NA
"ASV32279"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32280"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Paracaedibacterales"	"Paracaedibacteraceae"	"Candidatus Captivus"	NA
"ASV32281"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32282"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Rikenellaceae"	"Alistipes"	NA
"ASV32283"	"Bacteria"	"NB1-j"	NA	NA	NA	NA	NA
"ASV32284"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Hyphomonadaceae"	"Euryhalocaulis"	NA
"ASV32285"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	NA	NA	NA
"ASV32286"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"OM27 clade"	NA
"ASV32287"	"Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Eurycoccales"	"Eurycoccales Incertae Sedis"	"Synechococcus PCC-7336"	NA
"ASV32288"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32289"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	"Portibacter"	NA
"ASV32290"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	"AB1"	NA	NA
"ASV32291"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32292"	"Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Myxococcaceae"	"P3OB-42"	NA
"ASV32293"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Spongiibacteraceae"	"BD1-7 clade"	NA
"ASV32294"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bacteriovoracales"	"Bacteriovoracaceae"	"Peredibacter"	NA
"ASV32295"	"Bacteria"	"Planctomycetota"	"Pla3 lineage"	NA	NA	NA	NA
"ASV32296"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	NA	NA
"ASV32297"	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	NA	NA	NA
"ASV32298"	"Bacteria"	"Campylobacterota"	"Campylobacteria"	"Campylobacterales"	"Helicobacteraceae"	NA	NA
"ASV32300"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Rhodopirellula"	NA
"ASV32301"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodospirillales"	"Terasakiellaceae"	NA	NA
"ASV32302"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV32303"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV32304"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Coxiellales"	"Coxiellaceae"	"Coxiella"	NA
"ASV32305"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV32306"	"Bacteria"	"Planctomycetota"	"BD7-11"	NA	NA	NA	NA
"ASV32308"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	NA	NA	NA
"ASV32309"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Cryomorphaceae"	NA	NA
"ASV32310"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"ASV32312"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32313"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Puniceispirillales"	"SAR116 clade"	NA	NA
"ASV32314"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI 0000069-P22"	NA	NA	NA
"ASV32315"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	NA	NA	NA	NA
"ASV32316"	"Bacteria"	"Proteobacteria"	NA	NA	NA	NA	NA
"ASV32317"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"ASV32318"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	NA	NA	NA
"ASV32319"	"Bacteria"	"Latescibacterota"	NA	NA	NA	NA	NA
"ASV32320"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Gammaproteobacteria Incertae Sedis"	"Unknown Family"	NA	NA
"ASV32321"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rickettsiales"	NA	NA	NA
"ASV32322"	"Bacteria"	"Patescibacteria"	"Gracilibacteria"	NA	NA	NA	NA
"ASV32323"	"Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Opitutales"	"Puniceicoccaceae"	"Cerasicoccus"	NA
"ASV32324"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	NA	NA
"ASV32325"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Endozoicomonadaceae"	"Kistimonas"	NA
"ASV32326"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"PB19"	NA	NA	NA
"ASV32327"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Cellvibrionaceae"	NA	NA
"ASV32328"	"Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Omnitrophaceae"	"Candidatus Omnitrophus"	NA
"ASV32329"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32330"	"Bacteria"	"Desulfobacterota"	"Desulfuromonadia"	"Bradymonadales"	NA	NA	NA
"ASV32331"	"Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	NA	NA	NA
"ASV32332"	"Bacteria"	"Bdellovibrionota"	"Oligoflexia"	"Oligoflexales"	"Oligoflexaceae"	NA	NA
"ASV32333"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Micavibrionales"	"Micavibrionaceae"	NA	NA
"ASV32335"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	NA	NA	NA	NA
"ASV32336"	"Bacteria"	"Margulisbacteria"	NA	NA	NA	NA	NA
"ASV32337"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	"Labilibacter"	NA
"ASV32338"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Pirellulales"	"Pirellulaceae"	"Bythopirellula"	NA
"ASV32339"	"Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	NA	NA
"ASV32340"	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	NA	NA	NA	NA
"ASV32341"	"Bacteria"	NA	NA	NA	NA	NA	NA
"ASV32342"	"Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	NA	NA	NA
"ASV32343"	"Bacteria"	"Bdellovibrionota"	"Bdellovibrionia"	"Bdellovibrionales"	"Bdellovibrionaceae"	"Bdellovibrio"	NA
